日付,曜日,レース番号,1着,2着,3着,3連単払戻,人気,風速,風向,波高,気温,水温,水質,潮位区分,1艇_選手名,1艇_級別,1艇_全国勝率,1艇_全国2連率,1艇_当地勝率,1艇_今節成績,1艇_モーター2連率,1艇_ボート2連率,1艇_展示タイム,1艇_展示ST,1艇_チルト,1艇_展示進入,1艇_実進入,1艇_F数,1艇_L数,2艇_選手名,2艇_級別,2艇_全国勝率,2艇_全国2連率,2艇_当地勝率,2艇_今節成績,2艇_モーター2連率,2艇_ボート2連率,2艇_展示タイム,2艇_展示ST,2艇_チルト,2艇_展示進入,2艇_実進入,2艇_F数,2艇_L数,3艇_選手名,3艇_級別,3艇_全国勝率,3艇_全国2連率,3艇_当地勝率,3艇_今節成績,3艇_モーター2連率,3艇_ボート2連率,3艇_展示タイム,3艇_展示ST,3艇_チルト,3艇_展示進入,3艇_実進入,3艇_F数,3艇_L数,4艇_選手名,4艇_級別,4艇_全国勝率,4艇_全国2連率,4艇_当地勝率,4艇_今節成績,4艇_モーター2連率,4艇_ボート2連率,4艇_展示タイム,4艇_展示ST,4艇_チルト,4艇_展示進入,4艇_実進入,4艇_F数,4艇_L数,5艇_選手名,5艇_級別,5艇_全国勝率,5艇_全国2連率,5艇_当地勝率,5艇_今節成績,5艇_モーター2連率,5艇_ボート2連率,5艇_展示タイム,5艇_展示ST,5艇_チルト,5艇_展示進入,5艇_実進入,5艇_F数,5艇_L数,6艇_選手名,6艇_級別,6艇_全国勝率,6艇_全国2連率,6艇_当地勝率,6艇_今節成績,6艇_モーター2連率,6艇_ボート2連率,6艇_展示タイム,6艇_展示ST,6艇_チルト,6艇_展示進入,6艇_実進入,6艇_F数,6艇_L数
2022-04-27,水,9,1,2,6,920,1,1,11,1,24.0,16.0,海水,中潮,藤原啓史朗,A2,6.35,48.18,6.56,6/4/6/1,48.48,24.24,6.86,0.26,0.0,1,1,0,0,井手良太,A2,5.44,35.63,4.63,1/4/5/1/6/6,39.19,51.35,6.78,0.22,-0.5,2,2,1,0,川崎公靖,B1,5.18,28.93,5.16,5/1/5/1,28.40,33.33,6.84,0.55,0.0,3,3,1,0,柴田大輔,B1,4.94,33.66,4.30,1/5/2/1/5/2,42.50,37.93,6.63,0.16,0.0,4,4,1,0,宮本裕之,B1,4.44,26.53,0.00,4/3/4/2,30.14,20.59,6.78,0.08,0.0,5,5,0,0,茅原悠紀,A1,7.38,47.75,7.62,2/1/2/1,40.00,31.43,6.75,0.14,0.0,6,6,0,0
2022-04-27,水,10,1,2,6,9650,29,0,17,1,24.0,16.0,海水,中潮,山田佑樹,A2,5.64,39.13,5.84,6/4/2/2,27.85,46.88,6.83,F0.02,-0.5,1,1,1,0,荒井輝年,A2,6.40,48.15,6.27,5/3/1/4/6/3,36.49,25.71,6.84,0.23,-0.5,2,2,1,0,峰重侑治,B1,5.33,33.33,5.25,1/5/4/1/5/6,32.05,38.46,6.73,0.22,0.0,3,3,1,0,山本寛久,A1,6.18,41.23,6.40,6/2/3/4,42.03,33.33,6.77,0.15,0.0,4,4,0,0,原村拓也,B1,4.03,17.12,5.22,3/2/4/2/4/3,58.62,41.94,6.81,0.17,0.0,5,5,1,0,中井俊祐,B1,4.53,26.80,0.00,5/3/6/3,33.75,26.47,6.89,0.11,0.0,6,6,0,0
2022-04-27,水,11,5,6,3,140050,115,3,11,3,23.0,16.0,海水,中潮,妹尾忠幸,A1,6.61,47.22,6.43,6/3/2/3/6/2,39.19,21.74,6.87,0.07,0.0,1,1,1,0,岡瀬正人,A2,6.30,44.14,6.12,5/6/4/5,30.14,33.33,6.79,0.06,0.0,2,2,0,0,森定晃史,A2,6.53,48.87,6.66,4/1/5/3/2/5,46.27,43.24,6.75,0.08,-0.5,3,3,0,0,村岡賢人,A1,5.95,36.64,6.66,1/5/6/1/3/2,26.47,34.21,6.80,0.03,0.0,4,4,0,0,下田哲也,B1,4.86,25.42,4.93,4/1/3/3/1/3,31.82,32.43,6.80,0.16,0.0,5,5,0,0,福嶋智之,B1,4.51,23.85,4.84,5/2/3/1/1/2,54.24,44.74,6.77,F0.02,0.0,6,6,1,0
2022-04-27,水,12,1,4,5,3360,12,2,15,3,22.0,16.0,海水,中潮,渡邉和将,A1,7.30,57.14,6.54,6/4/3/5/5/1,42.62,36.11,6.71,F0.17,0.0,1,1,1,0,山本修一,A2,6.18,39.32,7.19,5/1/6/2/1/4,42.67,19.44,6.77,F0.21,0.0,2,2,0,0,末永由楽,A1,5.79,37.82,6.17,6/1/4/1,28.38,34.29,6.84,0.00,-0.5,3,3,1,0,山口達也,A2,7.25,57.47,6.55,3/6/6/6,32.88,34.21,6.80,F0.26,0.0,4,4,1,0,林祐介,A2,5.60,40.00,5.53,2/4/2/6,34.15,56.76,6.77,F0.23,-0.5,5,5,0,0,長谷川雅和,B1,4.74,35.14,5.70,4/3/2/3/2/1,28.92,32.26,6.78,F0.01,0.0,6,6,0,0
2022-04-28,木,1,2,3,4,14820,42,1,7,1,21.0,16.0,海水,中潮,小畑実成,B1,5.85,40.15,6.09,6/3/4/6/3/4,33.80,31.43,6.78,0.07,0.0,1,1,0,0,宮野仁,B1,4.69,25.53,4.74,1/4/5/6/3/5,44.12,50.00,6.69,0.26,0.0,2,2,1,0,川上清人,B1,4.52,25.23,4.58,2/5/6/4/5/6,48.53,32.35,6.64,0.11,0.0,3,3,0,0,平岡重典,B1,4.70,26.32,5.40,2/3/5/4/6/5,32.88,38.89,6.69,0.31,0.0,4,4,0,0,和田拓也,B1,5.65,33.86,4.57,3/4/1/5/5/5,35.48,52.63,6.71,0.05,0.0,5,5,0,0,佐藤太亮,B2,2.13,2.94,2.08,6/5/6/1/6/4,44.78,55.56,6.65,0.21,0.0,6,6,0,0
2022-04-28,木,2,1,2,3,900,1,3,11,3,18.0,16.0,海水,中潮,長谷川雅和,B1,4.74,35.14,5.70,4/3/2/6/3/2/1/5,28.92,32.26,6.74,F0.04,0.0,1,1,0,0,宮本裕之,B1,4.44,26.53,0.00,4/3/5/4/2/4,30.14,20.59,6.78,F0.01,0.0,2,2,0,0,前原大道,B1,5.24,32.41,4.92,4/1/5/2/5/1/4/6,35.71,40.54,6.63,0.11,0.0,3,3,1,0,中井俊祐,B1,4.53,26.80,0.00,5/3/6/6/3/3,33.75,26.47,6.76,0.01,0.0,4,4,0,0,坂本雅佳,B1,3.81,17.31,4.02,6/2/4/6/4/4,39.44,32.43,6.76,0.05,0.0,5,5,1,0,峰重侑治,B1,5.33,33.33,5.25,1/5/4/3/1/5/6/4,32.05,38.46,6.68,0.02,0.0,6,6,1,0
2022-04-28,木,3,1,3,2,890,2,4,11,3,18.0,16.0,海水,中潮,大野芳顕,B1,5.59,34.65,6.00,4/2/3/3/6/5,39.47,31.43,6.71,0.09,-0.5,1,1,1,0,荒井輝年,A2,6.40,48.15,6.27,5/3/1/2/4/6/3/2,36.49,25.71,6.79,0.19,-0.5,2,2,1,0,岡瀬正人,A2,6.30,44.14,6.12,5/6/2/4/5/4,30.14,28.57,6.74,F0.12,0.0,3,3,0,0,川崎公靖,B1,5.18,28.93,5.16,5/1/3/5/1/6,28.40,33.33,6.75,0.03,0.0,4,4,1,0,橋本明,B1,4.67,22.45,4.61,2/4/1/5/2/1,27.50,32.43,6.74,F0.02,0.0,5,5,1,0,東健介,B1,5.60,35.90,5.02,2/4/1/5/3/1,38.67,42.86,6.69,F0.03,0.0,6,6,0,0
2022-04-28,木,4,3,2,4,1030,2,2,11,3,19.0,16.0,海水,中潮,渡辺空依,B2,3.49,11.76,2.78,6/2/3/6/3/3,37.97,21.43,6.74,0.15,0.0,1,1,0,0,山本修一,A2,6.18,39.32,7.19,5/1/6/2/2/1/4/4,42.67,19.44,6.68,F0.08,0.0,2,2,0,0,村岡賢人,A1,5.95,36.64,6.66,1/5/6/4/1/3/2,26.47,34.21,6.62,F0.01,0.0,3,3,0,0,柴田大輔,B1,4.94,33.66,4.30,1/5/2/4/1/5/2/5,42.50,37.93,6.71,F0.08,0.0,4,4,1,0,角山雄哉,B1,4.89,26.47,0.00,3/6/1/2/4/5,31.08,4.17,6.73,0.01,-0.5,5,5,1,0,井川大作,B1,4.09,15.94,4.55,1/3/2/2/4/2,32.00,50.00,6.74,F0.02,0.5,6,6,0,0
2022-04-28,木,5,1,5,2,2020,6,3,13,3,20.0,16.0,海水,中潮,林祐介,A2,5.60,40.00,5.53,2/4/5/2/6/3,34.15,56.76,6.80,F0.06,-0.5,1,1,0,0,下田哲也,B1,4.86,25.42,4.93,4/1/3/5/3/1/3/1,31.82,32.43,6.74,F0.05,0.0,2,2,0,0,山田佑樹,A2,5.64,39.13,5.84,6/4/1/2/2/1,27.85,46.88,6.77,0.12,-0.5,3,3,1,0,山根大樹,B1,4.24,22.62,4.27,3/1/5/4/1/4,32.39,42.11,6.71,F0.01,0.0,4,4,0,0,末永由楽,A1,5.79,37.82,6.17,6/1/3/4/1/6,28.38,34.29,6.74,0.01,-0.5,5,5,1,0,平岡重典,B1,4.70,26.32,5.40,2/3/5/4/4/6/5/3,32.88,38.89,6.80,F0.10,0.0,6,6,0,0
2022-04-28,木,6,3,1,5,4370,19,3,13,3,20.0,16.0,海水,中潮,原村拓也,B1,4.03,17.12,5.22,3/2/4/5/2/4/3/5,58.62,41.94,6.66,0.06,0.0,1,1,1,0,山本浩次,A2,5.17,33.94,5.15,5/2/3/5/3/3,52.63,32.35,6.74,0.01,0.0,2,2,1,0,藤原啓史朗,A2,6.35,48.18,6.56,6/4/1/6/1/1,48.48,24.24,6.67,0.00,0.5,3,3,0,0,入海馨,A1,6.10,39.36,5.75,3/6/2/5/2/2/5/1,42.42,50.00,6.77,0.09,0.0,4,4,0,0,長谷川雅和,B1,4.74,35.14,5.70,4/3/2/6/1/3/2/1/5/1,28.92,32.26,6.76,F0.04,0.0,5,5,0,0,和田拓也,B1,5.65,33.86,4.57,3/4/1/5/5/5/5/4,35.48,52.63,6.77,F0.10,0.0,6,6,0,0
2022-04-28,木,7,2,1,6,22280,65,3,13,3,20.0,16.0,海水,中潮,岩橋裕馬,B1,4.23,17.59,3.57,2/6/4/4/6/3,29.58,33.33,6.75,0.18,0.0,1,1,0,0,清水敦揮,A1,6.12,41.10,5.47,5/1/6/3/2/4,44.00,40.74,6.74,0.14,0.0,2,2,0,0,山本寛久,A1,6.18,41.23,6.40,6/2/4/3/4/6,42.03,33.33,6.73,0.16,0.0,3,3,0,0,福嶋智之,B1,4.51,23.85,4.84,5/2/3/6/1/1/2/2,54.24,44.74,6.73,0.18,0.0,4,4,1,0,荒井輝年,A2,6.40,48.15,6.27,5/3/1/2/2/4/6/3/2/3,36.49,25.71,6.81,0.04,-0.5,5,5,1,0,宮本裕之,B1,4.44,26.53,0.00,4/3/5/2/4/2/4/2,30.14,20.59,6.79,0.01,0.0,6,6,0,0
2022-04-28,木,8,3,1,5,1660,5,4,13,3,20.0,16.0,海水,中潮,川上清人,B1,4.52,25.23,4.58,2/5/6/3/4/5/6/2,48.53,32.35,6.76,0.11,0.0,1,1,0,0,角山雄哉,B1,4.89,26.47,0.00,3/6/1/5/2/4/5/5,31.08,4.17,6.81,0.28,-0.5,2,2,1,0,茅原悠紀,A1,7.38,47.75,7.62,2/1/6/2/1/3,40.00,31.43,6.71,0.22,0.0,3,3,0,0,前原大道,B1,5.24,32.41,4.92,4/1/5/2/3/5/1/4/6/3,35.71,40.54,6.79,0.19,0.0,4,4,1,0,大野芳顕,B1,5.59,34.65,6.00,4/2/3/1/3/6/5/1,39.47,31.43,6.82,0.05,-0.5,5,5,1,0,森定晃史,A2,6.53,48.87,6.66,4/1/5/3/3/2/5/3,46.27,43.24,6.68,0.15,-0.5,6,6,0,0
2022-04-28,木,9,1,5,3,620,1,3,13,3,20.0,16.0,海水,中潮,岡瀬正人,A2,6.30,44.14,6.12,5/6/2/3/4/5/4/2,30.14,28.57,6.80,0.09,0.0,1,1,0,0,中井俊祐,B1,4.53,26.80,0.00,5/3/6/4/6/3/3/6,33.75,26.47,6.79,0.12,0.0,2,2,0,0,井手良太,A2,5.44,35.63,4.63,1/4/5/2/1/6/6/2,39.19,51.35,6.72,0.08,-0.5,3,3,1,0,井川大作,B1,4.09,15.94,4.55,1/3/2/6/2/4/2/6,32.00,50.00,6.77,0.15,0.0,4,4,0,0,渡邉和将,A1,7.30,57.14,6.54,6/4/3/1/5/5/1/1,42.62,36.11,6.66,0.05,0.0,5,5,1,0,山根大樹,B1,4.24,22.62,4.27,3/1/5/4/4/1/4/6,32.39,42.11,6.88,0.10,0.0,6,6,0,0
2022-04-28,木,10,3,1,5,6290,19,3,11,3,21.0,16.0,海水,中潮,山本浩次,A2,5.17,33.94,5.15,5/2/3/2/5/3/3/6,52.63,32.35,6.82,0.05,0.0,1,1,1,0,末永由楽,A1,5.79,37.82,6.17,6/1/3/5/4/1/6/2,28.38,34.29,6.78,0.08,-0.5,2,2,1,0,宮野仁,B1,4.69,25.53,4.74,1/4/5/2/6/3/5/1,44.12,50.00,6.78,0.02,0.0,3,3,1,0,渡辺空依,B2,3.49,11.76,2.78,6/2/3/1/6/3/3/4,37.97,21.43,6.69,0.18,0.0,4,5,0,0,妹尾忠幸,A1,6.61,47.22,6.43,6/3/2/1/3/6/2,39.19,21.74,6.78,0.11,0.0,5,4,1,0,川崎公靖,B1,5.18,28.93,5.16,5/1/3/4/5/1/6/6,28.40,33.33,6.81,0.03,0.0,6,6,1,0
2022-04-28,木,11,4,1,2,6360,18,2,15,3,21.0,16.0,海水,中潮,入海馨,A1,6.10,39.36,5.75,3/6/2/5/4/2/2/5/1/4,42.42,50.00,6.80,0.15,0.0,1,1,0,0,小畑実成,B1,5.85,40.15,6.09,6/3/4/1/6/3/4/6,33.80,31.43,6.78,0.09,-0.5,2,2,0,0,林祐介,A2,5.60,40.00,5.53,2/4/5/1/2/6/3/1,34.15,56.76,6.74,0.10,-0.5,3,3,0,0,清水敦揮,A1,6.12,41.10,5.47,5/1/6/2/3/2/4/1,44.00,40.74,6.71,0.17,0.0,4,4,0,0,東健介,B1,5.60,35.90,5.02,2/4/1/6/5/3/1/5,38.67,42.86,,,,,,0,0,柴田大輔,B1,4.94,33.66,4.30,1/5/2/4/4/1/5/2/5/3,42.50,37.93,6.68,0.16,0.5,5,5,1,0
2022-04-28,木,12,1,4,2,1100,2,1,11,3,21.0,16.0,海水,中潮,山本寛久,A1,6.18,41.23,6.40,6/2/4/3/3/4/6,42.03,28.95,6.79,F0.07,0.0,1,1,0,0,山田佑樹,A2,5.64,39.13,5.84,6/4/1/3/2/2/1/4,27.85,46.88,6.80,0.05,-0.5,2,2,1,0,山本修一,A2,6.18,39.32,7.19,5/1/6/2/2/2/1/4/4/2,42.67,19.44,6.79,F0.08,0.0,3,3,0,0,茅原悠紀,A1,7.38,47.75,7.62,2/1/6/3/2/1/3/1,40.00,31.43,6.67,0.08,0.0,4,4,0,0,藤原啓史朗,A2,6.35,48.18,6.56,6/4/1/3/6/1/1/1,48.48,24.24,6.81,0.04,0.5,5,5,0,0,橋本明,B1,4.67,22.45,4.61,2/4/1/5/5/2/1/4,27.50,32.43,6.87,0.00,0.0,6,6,1,0
2022-04-29,金,1,2,1,5,6210,23,,,,,,海水,大潮,坂本雅佳,B1,3.81,17.31,4.02,6/2/4/5/6/4/4/4,39.44,32.43,6.80,0.14,0.0,1,1,1,0,峰重侑治,B1,5.33,33.33,5.25,1/5/4/3/6/1/5/6/4/5,32.05,38.46,6.75,0.04,0.0,2,2,1,0,岩橋裕馬,B1,4.23,17.59,3.57,2/6/4/1/4/6/3/2,29.58,33.33,6.82,0.07,0.0,3,3,0,0,小畑実成,B1,5.85,40.15,6.09,6/3/4/1/2/6/3/4/6/3,33.80,31.43,6.85,0.09,0.0,4,4,0,0,井川大作,B1,4.09,15.94,4.55,1/3/2/6/4/2/4/2/6/4,32.00,50.00,6.90,0.39,0.0,5,5,0,0,荒井輝年,A2,6.40,48.15,6.27,5/3/1/2/2/5/4/6/3/2/3/5,36.49,25.71,6.92,0.15,-0.5,6,6,1,0
2022-04-29,金,2,1,5,2,17510,57,2,11,3,16.0,16.0,海水,大潮,平岡重典,B1,4.70,26.32,5.40,2/3/5/4/6/4/6/5/3/5,32.88,38.89,6.83,0.18,0.0,1,1,0,0,山根大樹,B1,4.24,22.62,4.27,3/1/5/4/6/4/1/4/6/6,32.39,42.11,6.86,0.13,0.0,2,2,0,0,渡辺空依,B2,3.49,11.76,2.78,6/2/3/1/5/6/3/3/4/5,37.97,21.43,6.72,0.19,0.0,3,3,0,0,山本寛久,A1,6.18,41.23,6.40,6/2/4/3/1/3/4/6/1,42.03,28.95,6.79,0.21,0.0,4,4,0,0,角山雄哉,B1,4.89,26.47,0.00,3/6/1/5/2/2/4/5/5/6,31.08,4.17,6.85,0.11,0.0,5,5,1,0,宮野仁,B1,4.69,25.53,4.74,1/4/5/2/3/6/3/5/1/1,44.12,50.00,6.86,F0.12,0.0,6,6,1,0
2022-04-29,金,3,4,6,2,11100,37,2,11,3,16.0,16.0,海水,大潮,宮本裕之,B1,4.44,26.53,0.00,4/3/5/2/6/4/2/4/2/3,30.14,20.59,6.89,F0.03,0.0,1,1,0,0,妹尾忠幸,A1,6.61,47.22,6.43,6/3/2/1/4/3/6/2/3,39.19,21.74,6.89,0.08,0.0,2,2,1,0,川上清人,B1,4.52,25.23,4.58,2/5/6/3/1/4/5/6/2/2,48.53,32.35,6.89,0.12,0.0,3,3,0,0,原村拓也,B1,4.03,17.12,5.22,3/2/4/5/1/2/4/3/5/2,58.62,41.94,6.87,0.01,0.0,5,5,1,0,佐藤太亮,B2,2.13,2.94,2.08,6/5/6/6/1/6/4/5,44.78,55.56,6.86,0.09,0.0,6,6,0,0,山本浩次,A2,5.17,33.94,5.15,5/2/3/2/1/5/3/3/6/2,52.63,32.35,6.89,0.16,0.0,4,4,1,0
2022-04-29,金,4,1,3,6,920,2,3,11,3,16.0,16.0,海水,大潮,末永由楽,A1,5.79,37.82,6.17,6/1/3/5/2/4/1/6/2/4,28.38,34.29,6.80,0.18,0.0,1,1,1,0,川崎公靖,B1,5.18,28.93,5.16,5/1/3/4/6/5/1/6/6/6,28.40,33.33,6.73,0.32,0.0,2,2,1,0,藤原啓史朗,A2,6.35,48.18,6.56,6/4/1/3/5/6/1/1/1/6,48.48,24.24,6.76,0.26,0.5,3,3,0,0,大野芳顕,B1,5.59,34.65,6.00,4/2/3/1/5/3/6/5/1/3,39.47,31.43,6.75,0.11,-0.5,4,4,1,0,橋本明,B1,4.67,22.45,4.61,2/4/1/5/6/5/2/1/4/5,27.50,32.43,6.83,0.17,0.0,6,5,1,0,林祐介,A2,5.60,40.00,5.53,2/4/5/1/3/2/6/3/1/5,34.15,56.76,6.71,0.12,-0.5,5,6,0,0
2022-04-29,金,5,4,1,3,25080,62,4,11,3,16.0,16.0,海水,大潮,森定晃史,A2,6.53,48.87,6.66,4/1/5/3/6/3/2/5/3/5,46.27,43.24,6.82,F0.06,0.0,1,1,0,0,下田哲也,B1,4.86,25.42,4.93,4/1/3/5/2/3/1/3/1/3,31.82,32.43,6.77,0.18,0.0,2,2,0,0,柴田大輔,B1,4.94,33.66,4.30,1/5/2/4/4/5/1/5/2/5/3/4,42.50,37.93,6.72,0.17,0.5,3,3,1,0,福嶋智之,B1,4.51,23.85,4.84,5/2/3/6/4/1/1/2/2/4,54.24,30.56,6.76,0.20,0.0,4,4,1,0,茅原悠紀,A1,7.38,47.75,7.62,2/1/6/3/4/2/1/3/1/2,40.00,31.43,6.80,0.02,0.0,5,5,0,0,岩橋裕馬,B1,4.23,17.59,3.57,2/6/4/1/3/4/6/3/2/6,29.58,33.33,6.90,F0.01,0.5,6,6,0,0
2022-04-29,金,6,3,1,2,4440,14,2,11,3,16.0,16.0,海水,大潮,清水敦揮,A1,6.12,41.10,5.47,5/1/6/2/4/3/2/4/1/1,44.00,40.74,6.86,F0.17,0.0,1,1,0,0,岡瀬正人,A2,6.30,44.14,6.12,5/6/2/3/1/4/5/4/2/1,30.14,28.57,6.94,F0.13,0.0,2,2,0,0,長谷川雅和,B1,4.74,35.14,5.70,4/3/2/6/1/5/3/2/1/5/1/3,28.92,32.26,6.78,0.18,0.0,3,3,0,0,角山雄哉,B1,4.89,26.47,0.00,3/6/1/5/2/5/2/4/5/5/6/2,31.08,4.17,6.88,0.12,0.0,4,4,1,0,坂本雅佳,B1,3.81,17.31,4.02,6/2/4/5/1/6/4/4/4/2,39.44,32.43,6.88,0.07,0.0,5,5,1,0,井手良太,A2,5.44,35.63,4.63,1/4/5/2/3/1/6/6/2/3,39.19,51.35,6.69,0.04,-0.5,6,6,1,0
2022-04-29,金,7,2,1,3,810,1,7,3,5,16.0,16.0,海水,大潮,中井俊祐,B1,4.53,26.80,0.00,5/3/6/4/2/6/3/3/6/5,33.75,26.47,7.01,F0.14,0.0,1,1,0,0,渡邉和将,A1,7.30,57.14,6.54,6/4/3/1/5/5/5/1/1/2,42.62,36.11,6.93,F0.09,0.0,2,2,1,0,山田佑樹,A2,5.64,39.13,5.84,6/4/1/3/2/2/2/1/4/3,27.85,46.88,7.00,0.05,-0.5,3,3,1,0,平岡重典,B1,4.70,26.32,5.40,2/3/5/4/6/1/4/6/5/3/5/1,32.88,38.89,6.96,0.19,0.0,4,4,0,0,峰重侑治,B1,5.33,33.33,5.25,1/5/4/3/6/2/1/5/6/4/5/1,32.05,38.46,6.86,0.11,0.0,5,5,1,0,佐藤太亮,B2,2.13,2.94,2.08,6/5/6/6/6/1/6/4/5/5,44.78,55.56,6.93,0.04,0.0,6,6,0,0
2022-04-29,金,8,1,3,6,2800,9,9,3,7,16.0,16.0,海水,大潮,村岡賢人,A1,5.95,36.64,6.66,1/5/6/4/3/1/3/2/1,26.47,34.21,7.49,F0.05,0.0,1,1,0,0,林祐介,A2,5.60,40.00,5.53,2/4/5/1/3/6/2/6/3/1/5/3,34.15,56.76,7.73,0.13,-0.5,2,2,0,0,宮本裕之,B1,4.44,26.53,0.00,4/3/5/2/6/1/4/2/4/2/3/6,30.14,20.59,7.70,F0.08,0.5,3,3,0,0,山根大樹,B1,4.24,22.62,4.27,3/1/5/4/6/2/4/1/4/6/6/3,32.39,42.11,7.61,F0.05,0.0,4,4,0,0,小畑実成,B1,5.85,40.15,6.09,6/3/4/1/2/4/6/3/4/6/3/5,33.80,31.43,7.76,0.01,0.0,5,5,0,0,前原大道,B1,5.24,32.41,4.92,4/1/5/2/3/4/5/1/4/6/3/4,35.71,40.54,7.50,F0.08,0.5,6,6,1,0
2022-04-30,土,1,1,3,2,690,2,4,11,3,17.0,15.0,海水,大潮,大野芳顕,B1,5.59,34.65,6.00,4/2/3/1/5/4/3/6/5/1/3/5,39.47,31.43,6.70,F0.02,-0.5,1,1,1,0,川崎公靖,B1,5.18,28.93,5.16,5/1/3/4/6/2/5/1/6/6/6/6,28.40,33.33,6.76,0.10,0.0,2,2,1,0,井手良太,A2,5.44,35.63,4.63,1/4/5/2/3/6/1/6/6/2/3/4,39.19,51.35,6.69,0.08,-0.5,3,3,1,0,坂本雅佳,B1,3.81,17.31,4.02,6/2/4/5/1/5/6/4/4/4/2/6,39.44,32.43,6.70,0.01,0.0,4,4,1,0,岩橋裕馬,B1,4.23,17.59,3.57,2/6/4/1/3/6/4/6/3/2/6/5,29.58,33.33,6.69,0.09,0.0,5,5,0,0,佐藤太亮,B2,2.13,2.94,2.08,6/5/6/6/6/6/1/6/4/5/5/4,44.78,55.56,6.75,0.11,0.0,6,6,0,0
2022-04-30,土,2,5,4,1,13720,34,3,11,3,15.0,15.0,海水,大潮,荒井輝年,A2,6.40,48.15,6.27,5/3/1/2/2/5/6/4/6/3/2/3,36.49,25.71,6.67,0.21,-0.5,1,1,1,0,渡辺空依,B2,3.49,11.76,2.78,6/2/3/1/5/3/6/3/3/4/5/5,37.97,21.43,6.65,0.11,0.0,2,2,0,0,山根大樹,B1,4.24,22.62,4.27,3/1/5/4/6/2/4/4/1/4/6/6,32.39,42.11,6.68,0.12,0.0,3,3,0,0,中井俊祐,B1,4.53,26.80,0.00,5/3/6/4/2/1/6/3/3/6/5/2,33.75,26.47,6.84,0.02,0.0,4,4,0,0,前原大道,B1,5.24,32.41,4.92,4/1/5/2/3/4/6/5/1/4/6/3,35.71,40.54,6.69,0.00,0.0,5,5,1,0,小畑実成,B1,5.85,40.15,6.09,6/3/4/1/2/4/5/6/3/4/6/3,33.80,31.43,6.76,F0.10,-0.5,6,6,0,0
2022-04-30,土,3,1,5,6,6870,22,4,11,3,15.0,15.0,海水,大潮,林祐介,A2,5.60,40.00,5.53,2/4/5/1/3/6/2/2/6/3/1/5,34.15,56.76,6.67,0.07,-0.5,1,1,0,0,山本寛久,A1,6.18,41.23,6.40,6/2/4/3/1/4/3/4/6/1/4,42.03,28.95,6.70,0.14,-0.5,2,2,0,0,橋本明,B1,4.67,22.45,4.61,2/4/1/5/6/5/5/2/1/4/5/4,27.50,32.43,6.72,0.11,0.0,3,6,1,0,山本浩次,A2,5.17,33.94,5.15,5/2/3/2/1/4/5/3/3/6/2/2,52.63,32.35,6.69,0.06,0.0,4,3,1,0,川上清人,B1,4.52,25.23,4.58,2/5/6/3/1/3/4/5/6/2/2/4,48.53,32.35,6.67,0.01,0.0,5,4,0,0,渡邉和将,A1,7.30,57.14,6.54,6/4/3/1/5/2/5/5/1/1/2/1,42.62,36.11,6.65,F0.04,0.0,6,5,1,0
2022-04-30,土,4,1,4,6,950,1,3,11,3,16.0,15.0,海水,大潮,山本修一,A2,6.18,39.32,7.19,5/1/6/2/2/3/2/1/4/4/2/4,42.67,19.44,6.65,0.02,0.0,1,1,0,0,井川大作,B1,4.09,15.94,4.55,1/3/2/6/4/5/2/4/2/6/4/3,32.00,50.00,6.66,0.03,-0.5,2,2,0,0,下田哲也,B1,4.86,25.42,4.93,4/1/3/5/2/2/3/1/3/1/3/4,31.82,32.43,6.70,F0.06,0.0,3,3,0,0,藤原啓史朗,A2,6.35,48.18,6.56,6/4/1/3/5/3/6/1/1/1/6/2,48.48,24.24,6.61,F0.16,0.5,4,4,0,0,原村拓也,B1,4.03,17.12,5.22,3/2/4/5/1/5/2/4/3/5/2/1,58.62,41.94,6.65,0.14,0.0,5,5,1,0,妹尾忠幸,A1,6.61,47.22,6.43,6/3/2/1/4/2/3/6/2/3/3,39.19,21.74,6.75,0.06,0.0,6,6,1,0
2022-04-30,土,5,1,2,6,680,2,2,11,3,16.0,15.0,海水,大潮,岡瀬正人,A2,6.30,44.14,6.12,5/6/2/3/1/2/4/5/4/2/1/3,30.14,28.57,6.74,0.12,0.0,1,1,0,0,森定晃史,A2,6.53,48.87,6.66,4/1/5/3/6/1/3/2/5/3/5/2,46.27,43.24,6.76,0.16,0.0,2,2,0,0,柴田大輔,B1,4.94,33.66,4.30,1/5/2/4/4/5/3/1/5/2/5/3,42.50,37.93,6.64,0.16,0.0,3,3,1,0,角山雄哉,B1,4.89,26.47,0.00,3/6/1/5/2/5/4/2/4/5/5/6,31.08,4.17,6.71,0.06,0.0,4,4,1,0,佐藤太亮,B2,2.13,2.94,2.08,6/5/6/6/6/6/6/1/6/4/5/5,44.78,55.56,6.71,0.06,0.0,5,5,0,0,末永由楽,A1,5.79,37.82,6.17,6/1/3/5/2/1/4/1/6/2/4/1,28.38,34.29,6.73,0.07,-0.5,6,6,1,0
